NAME                                                       READY   STATUS              RESTARTS       AGE     IP               NODE                                 NOMINATED NODE   READINESS GATES
worker-75f95467fc-rw7b8                                    1/1     Terminating         0              86m     172.19.209.217   openstudio-179d-worker-9rtc4-8vw2k   <none>           <none>
worker-75f95467fc-rw9jb                                    1/1     Terminating         0              86m     172.18.98.90     openstudio-179d-worker-9rtc4-2ng7h   <none>           <none>
worker-75f95467fc-rwnnn                                    1/1     Running             0              86m     172.19.88.131    openstudio-179d-worker-9rtc4-vxhbk   <none>           <none>
worker-75f95467fc-rwwdh                                    1/1     Terminating         0              41m     172.20.203.8     openstudio-179d-worker-9rtc4-tnv42   <none>           <none>
worker-75f95467fc-rwwmn                                    1/1     Running             0              86m     172.18.188.217   openstudio-179d-worker-9rtc4-8hkw4   <none>           <none>
worker-75f95467fc-rx2gc                                    1/1     Terminating         0              112m    172.17.209.70    openstudio-179d-worker-9rtc4-knvb9   <none>           <none>
worker-75f95467fc-rx49l                                    1/1     Terminating         0              113m    172.19.249.201   openstudio-179d-worker-9rtc4-jfql2   <none>           <none>
worker-75f95467fc-rx6hb                                    1/1     Terminating         0              85m     172.21.48.202    openstudio-179d-worker-9rtc4-4xwmp   <none>           <none>
worker-75f95467fc-rxlb6                                    1/1     Terminating         0              134m    172.17.122.130   openstudio-179d-worker-9rtc4-7fstz   <none>           <none>
worker-75f95467fc-rzc8t                                    1/1     Terminating         0              134m    172.17.238.138   openstudio-179d-worker-9rtc4-xf56b   <none>           <none>
worker-75f95467fc-rzkd2                                    1/1     Running             0              86m     172.22.213.214   openstudio-179d-worker-9rtc4-jmglf   <none>           <none>
worker-75f95467fc-rzvcf                                    1/1     Terminating         0              162m    172.16.157.89    openstudio-179d-worker-9rtc4-qzrnh   <none>           <none>
worker-75f95467fc-s24lb                                    1/1     Terminating         0              112m    172.17.125.4     openstudio-179d-worker-9rtc4-dnz4l   <none>           <none>
worker-75f95467fc-s2c6z                                    1/1     Terminating         0              85m     172.22.64.69     openstudio-179d-worker-9rtc4-hjgnv   <none>           <none>
worker-75f95467fc-s2pl7                                    1/1     Running             0              86m     172.21.130.19    openstudio-179d-worker-9rtc4-shqhn   <none>           <none>
worker-75f95467fc-s4wxs                                    1/1     Terminating         0              86m     172.19.146.20    openstudio-179d-worker-9rtc4-6p9bz   <none>           <none>
worker-75f95467fc-s6cdj                                    1/1     Terminating         0              113m    172.19.121.130   openstudio-179d-worker-9rtc4-bq8cq   <none>           <none>
worker-75f95467fc-s6kxb                                    1/1     Terminating         0              112m    172.21.77.141    openstudio-179d-worker-9rtc4-4rntj   <none>           <none>
worker-75f95467fc-s77dj                                    1/1     Running             0              112m    172.16.32.8      openstudio-179d-worker-9rtc4-8ltrg   <none>           <none>
worker-75f95467fc-s7n7b                                    1/1     Running             0              161m    172.21.9.193     openstudio-179d-worker-9rtc4-cwwt4   <none>           <none>
worker-75f95467fc-s8kx5                                    1/1     Terminating         0              112m    172.16.148.198   openstudio-179d-worker-9rtc4-vkfwc   <none>           <none>
worker-75f95467fc-s9kq7                                    1/1     Terminating         0              86m     172.18.219.149   openstudio-179d-worker-9rtc4-kd9zt   <none>           <none>
worker-75f95467fc-s9mws                                    1/1     Running             0              112m    172.19.249.72    openstudio-179d-worker-9rtc4-vjtx2   <none>           <none>
worker-75f95467fc-sbbdt                                    1/1     Terminating         0              112m    172.20.18.199    openstudio-179d-worker-9rtc4-x7r4s   <none>           <none>
worker-75f95467fc-sbprd                                    1/1     Terminating         0              86m     172.22.187.150   openstudio-179d-worker-9rtc4-nhmpl   <none>           <none>
worker-75f95467fc-sbqlk                                    1/1     Terminating         0              113m    172.20.151.194   openstudio-179d-worker-9rtc4-qk8rq   <none>           <none>
worker-75f95467fc-sbs5r                                    1/1     Terminating         0              86m     172.18.195.71    openstudio-179d-worker-9rtc4-llk2j   <none>           <none>
worker-75f95467fc-sdb8m                                    1/1     Terminating         0              113m    172.17.156.196   openstudio-179d-worker-9rtc4-vdltr   <none>           <none>
worker-75f95467fc-sdc7m                                    1/1     Terminating         0              112m    172.23.113.3     openstudio-179d-worker-9rtc4-xw5d5   <none>           <none>
worker-75f95467fc-sf525                                    1/1     Terminating         0              86m     172.23.73.213    openstudio-179d-worker-9rtc4-qqnl4   <none>           <none>
worker-75f95467fc-sfbc4                                    1/1     Running             0              86m     172.16.254.135   openstudio-179d-worker-9rtc4-t95jg   <none>           <none>
worker-75f95467fc-sgxtv                                    1/1     Running             0              112m    172.19.146.15    openstudio-179d-worker-9rtc4-6p9bz   <none>           <none>
worker-75f95467fc-shfhv                                    1/1     Terminating         0              86m     172.22.187.149   openstudio-179d-worker-9rtc4-nhmpl   <none>           <none>
worker-75f95467fc-shggm                                    1/1     Running             0              134m    172.19.154.17    openstudio-179d-worker-9rtc4-wjzm6   <none>           <none>
worker-75f95467fc-sht6q                                    1/1     Terminating         0              86m     172.16.195.85    openstudio-179d-worker-9rtc4-xqpr4   <none>           <none>
worker-75f95467fc-sjwkj                                    1/1     Terminating         0              86m     172.23.196.21    openstudio-179d-worker-9rtc4-xfwkx   <none>           <none>
worker-75f95467fc-skj4q                                    1/1     Terminating         0              86m     172.19.208.213   openstudio-179d-worker-9rtc4-lz8v6   <none>           <none>
worker-75f95467fc-sl8bg                                    1/1     Terminating         0              41m     172.20.203.10    openstudio-179d-worker-9rtc4-tnv42   <none>           <none>
worker-75f95467fc-sl9mr                                    1/1     Terminating         1 (155m ago)   161m    172.19.154.13    openstudio-179d-worker-9rtc4-wjzm6   <none>           <none>
worker-75f95467fc-sm8cj                                    1/1     Running             0              85m     172.17.107.8     openstudio-179d-worker-9rtc4-mrc6q   <none>           <none>
worker-75f95467fc-sm9vp                                    1/1     Terminating         0              86m     172.21.130.24    openstudio-179d-worker-9rtc4-shqhn   <none>           <none>
worker-75f95467fc-smjjj                                    1/1     Running             0              86m     172.23.166.217   openstudio-179d-worker-9rtc4-km2jz   <none>           <none>
worker-75f95467fc-snh9l                                    1/1     Terminating         0              86m     172.23.108.152   openstudio-179d-worker-9rtc4-68zfp   <none>           <none>
worker-75f95467fc-snt26                                    1/1     Terminating         0              112m    172.23.16.197    openstudio-179d-worker-9rtc4-j6zt2   <none>           <none>
worker-75f95467fc-spb4j                                    1/1     Terminating         0              86m     172.18.28.197    openstudio-179d-worker-9rtc4-jgqhx   <none>           <none>
worker-75f95467fc-sq5jq                                    1/1     Running             0              86m     172.22.145.214   openstudio-179d-worker-9rtc4-6t5vf   <none>           <none>
worker-75f95467fc-srfb2                                    1/1     Terminating         0              85m     172.17.107.7     openstudio-179d-worker-9rtc4-mrc6q   <none>           <none>
worker-75f95467fc-sswlt                                    1/1     Terminating         0              85m     172.19.215.71    openstudio-179d-worker-9rtc4-bbjpc   <none>           <none>
worker-75f95467fc-st2xp                                    1/1     Terminating         0              112m    172.22.200.66    openstudio-179d-worker-9rtc4-gg6xf   <none>           <none>
worker-75f95467fc-st558                                    1/1     Terminating         0              112m    172.23.16.202    openstudio-179d-worker-9rtc4-j6zt2   <none>           <none>
worker-75f95467fc-stffq                                    1/1     Terminating         0              86m     172.19.17.89     openstudio-179d-worker-9rtc4-dnpwt   <none>           <none>
worker-75f95467fc-sttfg                                    1/1     Terminating         0              86m     172.22.187.154   openstudio-179d-worker-9rtc4-nhmpl   <none>           <none>
worker-75f95467fc-sv5ph                                    1/1     Terminating         0              112m    172.23.54.2      openstudio-179d-worker-9rtc4-vwpvh   <none>           <none>
worker-75f95467fc-svnhc                                    1/1     Terminating         0              86m     172.19.17.83     openstudio-179d-worker-9rtc4-dnpwt   <none>           <none>
worker-75f95467fc-sx5tf                                    1/1     Terminating         0              145m    172.18.134.135   openstudio-179d-worker-9rtc4-c2snr   <none>           <none>
worker-75f95467fc-sxmpq                                    1/1     Terminating         0              112m    172.23.113.8     openstudio-179d-worker-9rtc4-xw5d5   <none>           <none>
worker-75f95467fc-sxwzl                                    1/1     Running             0              86m     172.16.195.89    openstudio-179d-worker-9rtc4-xqpr4   <none>           <none>
worker-75f95467fc-sxzf8                                    1/1     Running             0              86m     172.21.187.2     openstudio-179d-worker-9rtc4-2qrr2   <none>           <none>
worker-75f95467fc-sz7z4                                    1/1     Terminating         0              113m    172.19.82.195    openstudio-179d-worker-9rtc4-xkk2q   <none>           <none>
worker-75f95467fc-szqt5                                    1/1     Terminating         0              134m    172.22.200.146   openstudio-179d-worker-9rtc4-fxpk7   <none>           <none>
worker-75f95467fc-t2tmg                                    1/1     Running             0              113m    172.19.82.193    openstudio-179d-worker-9rtc4-xkk2q   <none>           <none>
worker-75f95467fc-t2wwz                                    1/1     Terminating         0              85m     172.21.191.68    openstudio-179d-worker-9rtc4-z9cln   <none>           <none>
worker-75f95467fc-t46hn                                    1/1     Terminating         0              86m     172.19.170.89    openstudio-179d-worker-9rtc4-wsct2   <none>           <none>
worker-75f95467fc-t4sd6                                    1/1     Running             0              134m    172.19.135.165   openstudio-179d-worker-9rtc4-hcnbl   <none>           <none>
worker-75f95467fc-t5bfk                                    1/1     Terminating         0              112m    172.23.28.69     openstudio-179d-worker-9rtc4-tfc5b   <none>           <none>
worker-75f95467fc-t5m65                                    1/1     Terminating         0              86m     172.16.35.147    openstudio-179d-worker-9rtc4-h457w   <none>           <none>
worker-75f95467fc-t5rgs                                    1/1     Running             0              86m     172.23.255.218   openstudio-179d-worker-9rtc4-bpbnw   <none>           <none>
worker-75f95467fc-t65cg                                    1/1     Running             0              153m    172.20.87.2      openstudio-179d-worker-9rtc4-j76nc   <none>           <none>
worker-75f95467fc-t69lq                                    1/1     Running             0              112m    172.18.104.3     openstudio-179d-worker-9rtc4-jkmgk   <none>           <none>
worker-75f95467fc-t6ldh                                    1/1     Terminating         0              86m     172.19.136.8     openstudio-179d-worker-9rtc4-d8tkm   <none>           <none>
worker-75f95467fc-t6xrk                                    1/1     Terminating         0              86m     172.18.152.154   openstudio-179d-worker-9rtc4-x5fwc   <none>           <none>
worker-75f95467fc-t6zpw                                    1/1     Terminating         0              42m     172.16.171.25    openstudio-179d-worker-9rtc4-pqsdz   <none>           <none>
worker-75f95467fc-t7lzh                                    1/1     Terminating         0              162m    172.17.171.177   openstudio-179d-web-tq5p9-w952x      <none>           <none>
worker-75f95467fc-t825l                                    1/1     Terminating         0              112m    172.17.156.199   openstudio-179d-worker-9rtc4-vdltr   <none>           <none>
worker-75f95467fc-t9lnr                                    1/1     Running             0              86m     172.22.230.147   openstudio-179d-worker-9rtc4-rknvm   <none>           <none>
worker-75f95467fc-t9nqt                                    1/1     Running             0              112m    172.23.176.139   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-t9vwr                                    1/1     Running             0              112m    172.17.86.207    openstudio-179d-worker-9rtc4-6dnh2   <none>           <none>
worker-75f95467fc-tfhq7                                    1/1     Terminating         0              86m     172.16.229.150   openstudio-179d-worker-9rtc4-q2jlk   <none>           <none>
worker-75f95467fc-tfjzr                                    1/1     Terminating         0              86m     172.19.136.211   openstudio-179d-worker-9rtc4-4hspr   <none>           <none>
worker-75f95467fc-tfx9n                                    1/1     Terminating         0              140m    172.22.144.195   openstudio-179d-worker-9rtc4-cq8z2   <none>           <none>
worker-75f95467fc-tgn45                                    1/1     Terminating         0              113m    172.16.38.5      openstudio-179d-worker-9rtc4-svkcm   <none>           <none>
worker-75f95467fc-tl997                                    1/1     Running             0              85m     172.19.215.76    openstudio-179d-worker-9rtc4-bbjpc   <none>           <none>
worker-75f95467fc-tm62r                                    1/1     Terminating         0              86m     172.19.115.197   openstudio-179d-worker-9rtc4-78qk8   <none>           <none>
worker-75f95467fc-tmjx2                                    1/1     Running             0              86m     172.16.26.149    openstudio-179d-worker-9rtc4-sj8bg   <none>           <none>
worker-75f95467fc-tn4c9                                    1/1     Terminating         0              112m    172.23.54.6      openstudio-179d-worker-9rtc4-vwpvh   <none>           <none>
worker-75f95467fc-tn5dg                                    1/1     Terminating         0              113m    172.23.176.135   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-tnfxc                                    1/1     Terminating         0              112m    172.20.18.193    openstudio-179d-worker-9rtc4-x7r4s   <none>           <none>
worker-75f95467fc-tp428                                    1/1     Terminating         0              86m     172.23.118.89    openstudio-179d-worker-9rtc4-tsmrh   <none>           <none>
worker-75f95467fc-tptnd                                    1/1     Terminating         0              113m    172.19.87.203    openstudio-179d-worker-9rtc4-2zgh8   <none>           <none>
worker-75f95467fc-tq24k                                    1/1     Terminating         0              113m    172.20.242.199   openstudio-179d-worker-9rtc4-cbl4x   <none>           <none>
worker-75f95467fc-tqlmt                                    1/1     Running             0              134m    172.16.183.194   openstudio-179d-worker-9rtc4-9nfhj   <none>           <none>
worker-75f95467fc-tqn82                                    1/1     Running             0              86m     172.20.168.19    openstudio-179d-worker-9rtc4-46hcl   <none>           <none>
worker-75f95467fc-tr4cc                                    1/1     Terminating         0              86m     172.21.187.5     openstudio-179d-worker-9rtc4-2qrr2   <none>           <none>
worker-75f95467fc-trmdd                                    1/1     Terminating         0              145m    172.18.134.137   openstudio-179d-worker-9rtc4-c2snr   <none>           <none>
worker-75f95467fc-tsjxx                                    1/1     Terminating         0              161m    172.17.171.179   openstudio-179d-web-tq5p9-w952x      <none>           <none>
worker-75f95467fc-tt4v4                                    1/1     Terminating         0              86m     172.22.36.218    openstudio-179d-worker-9rtc4-pzl68   <none>           <none>
worker-75f95467fc-ttf9v                                    1/1     Terminating         0              86m     172.16.251.215   openstudio-179d-worker-9rtc4-m62ff   <none>           <none>
worker-75f95467fc-ttfkl                                    1/1     Running             0              112m    172.23.176.136   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-ttj4v                                    1/1     Terminating         0              86m     172.18.106.20    openstudio-179d-worker-9rtc4-2fg84   <none>           <none>
worker-75f95467fc-ttxnv                                    1/1     Running             0              86m     172.16.127.215   openstudio-179d-worker-9rtc4-kqcnq   <none>           <none>
worker-75f95467fc-tvdng                                    1/1     Terminating         0              112m    172.19.170.137   openstudio-179d-worker-9rtc4-j22f2   <none>           <none>
worker-75f95467fc-tvn9v                                    1/1     Terminating         0              112m    172.18.193.67    openstudio-179d-worker-9rtc4-pmfzl   <none>           <none>
worker-75f95467fc-tvqpm                                    1/1     Running             0              85m     172.19.88.141    openstudio-179d-worker-9rtc4-vxhbk   <none>           <none>
worker-75f95467fc-twr5h                                    1/1     Terminating         0              113m    172.17.57.141    openstudio-179d-worker-9rtc4-r4q27   <none>           <none>
worker-75f95467fc-tx6rj                                    1/1     Terminating         0              112m    172.19.154.194   openstudio-179d-worker-9rtc4-dt2bt   <none>           <none>
worker-75f95467fc-txd2v                                    1/1     Terminating         1 (149m ago)   159m    172.19.135.162   openstudio-179d-worker-9rtc4-hcnbl   <none>           <none>
worker-75f95467fc-tzxc6                                    1/1     Terminating         0              86m     172.22.36.217    openstudio-179d-worker-9rtc4-pzl68   <none>           <none>
worker-75f95467fc-v27s4                                    1/1     Terminating         0              86m     172.22.230.152   openstudio-179d-worker-9rtc4-rknvm   <none>           <none>
worker-75f95467fc-v28v2                                    1/1     Running             0              86m     172.18.188.218   openstudio-179d-worker-9rtc4-8hkw4   <none>           <none>
worker-75f95467fc-v2hp8                                    1/1     Terminating         0              138m    172.22.144.208   openstudio-179d-worker-9rtc4-cq8z2   <none>           <none>
worker-75f95467fc-v4qdz                                    1/1     Terminating         0              86m     172.19.143.23    openstudio-179d-worker-9rtc4-jq4tn   <none>           <none>
worker-75f95467fc-v65z5                                    1/1     Terminating         1 (149m ago)   162m    172.23.2.150     openstudio-179d-worker-9rtc4-9865m   <none>           <none>
worker-75f95467fc-v6678                                    1/1     Terminating         0              86m     172.19.88.130    openstudio-179d-worker-9rtc4-vxhbk   <none>           <none>
worker-75f95467fc-v69bm                                    1/1     Terminating         0              86m     172.23.134.214   openstudio-179d-worker-9rtc4-rj7mk   <none>           <none>
worker-75f95467fc-v7kvf                                    1/1     Running             0              86m     172.17.88.151    openstudio-179d-worker-9rtc4-mdb5p   <none>           <none>
worker-75f95467fc-v7tgz                                    1/1     Running             0              112m    172.23.113.13    openstudio-179d-worker-9rtc4-xw5d5   <none>           <none>
worker-75f95467fc-v99qj                                    1/1     Running             0              6m8s    172.18.219.155   openstudio-179d-worker-9rtc4-kd9zt   <none>           <none>
worker-75f95467fc-vbwg2                                    1/1     Terminating         0              113m    172.17.156.201   openstudio-179d-worker-9rtc4-vdltr   <none>           <none>
worker-75f95467fc-vdlm2                                    1/1     Terminating         0              86m     172.17.220.21    openstudio-179d-worker-9rtc4-f2tmk   <none>           <none>
worker-75f95467fc-vdlzb                                    1/1     Running             0              86m     172.21.130.25    openstudio-179d-worker-9rtc4-shqhn   <none>           <none>
worker-75f95467fc-vdwtp                                    1/1     Terminating         0              86m     172.18.98.86     openstudio-179d-worker-9rtc4-2ng7h   <none>           <none>
worker-75f95467fc-vgrm5                                    1/1     Terminating         0              86m     172.16.26.155    openstudio-179d-worker-9rtc4-sj8bg   <none>           <none>
worker-75f95467fc-vh79s                                    1/1     Terminating         0              112m    172.18.131.70    openstudio-179d-worker-9rtc4-g5kmv   <none>           <none>
worker-75f95467fc-vhgdv                                    1/1     Terminating         0              86m     172.18.255.217   openstudio-179d-worker-9rtc4-b464t   <none>           <none>
worker-75f95467fc-vhpx5                                    1/1     Running             0              113m    172.23.143.131   openstudio-179d-worker-9rtc4-pv7qr   <none>           <none>
worker-75f95467fc-vjfh4                                    1/1     Running             0              86m     172.17.228.84    openstudio-179d-worker-9rtc4-m7r54   <none>           <none>
worker-75f95467fc-vjm5r                                    1/1     Running             0              86m     172.22.213.219   openstudio-179d-worker-9rtc4-jmglf   <none>           <none>
worker-75f95467fc-vjmvv                                    1/1     Terminating         0              86m     172.23.94.131    openstudio-179d-worker-9rtc4-bzvqk   <none>           <none>
worker-75f95467fc-vjs4f                                    1/1     Terminating         0              113m    172.19.87.196    openstudio-179d-worker-9rtc4-2zgh8   <none>           <none>
worker-75f95467fc-vkkkl                                    1/1     Terminating         0              86m     172.17.55.151    openstudio-179d-worker-9rtc4-nwmrj   <none>           <none>
worker-75f95467fc-vljbn                                    1/1     Terminating         0              162m    172.19.135.158   openstudio-179d-worker-9rtc4-hcnbl   <none>           <none>
worker-75f95467fc-vmmht                                    1/1     Running             0              86m     172.22.201.136   openstudio-179d-worker-9rtc4-wl7tq   <none>           <none>
worker-75f95467fc-vmvvs                                    1/1     Running             0              86m     172.23.108.148   openstudio-179d-worker-9rtc4-68zfp   <none>           <none>
worker-75f95467fc-vmx2k                                    1/1     Running             0              86m     172.18.12.218    openstudio-179d-worker-9rtc4-zngnp   <none>           <none>
worker-75f95467fc-vnhc8                                    1/1     Running             0              113m    172.21.37.13     openstudio-179d-worker-9rtc4-rh8zf   <none>           <none>
worker-75f95467fc-vpk8c                                    1/1     Terminating         0              113m    172.17.57.138    openstudio-179d-worker-9rtc4-r4q27   <none>           <none>
worker-75f95467fc-vqk9b                                    1/1     Terminating         0              86m     172.18.98.88     openstudio-179d-worker-9rtc4-2ng7h   <none>           <none>
worker-75f95467fc-vqmg2                                    1/1     Terminating         0              112m    172.18.193.69    openstudio-179d-worker-9rtc4-pmfzl   <none>           <none>
worker-75f95467fc-vqpsx                                    1/1     Running             0              86m     172.22.36.219    openstudio-179d-worker-9rtc4-pzl68   <none>           <none>
worker-75f95467fc-vr4d8                                    1/1     Terminating         0              86m     172.16.251.219   openstudio-179d-worker-9rtc4-m62ff   <none>           <none>
worker-75f95467fc-vr8dw                                    1/1     Running             0              5m7s    172.22.82.26     openstudio-179d-worker-9rtc4-wf7lx   <none>           <none>
worker-75f95467fc-vrd4w                                    1/1     Terminating         0              86m     172.21.207.214   openstudio-179d-worker-9rtc4-gb9sj   <none>           <none>
worker-75f95467fc-vrnbs                                    1/1     Terminating         0              112m    172.22.200.67    openstudio-179d-worker-9rtc4-gg6xf   <none>           <none>
worker-75f95467fc-vs772                                    1/1     Running             0              86m     172.19.215.25    openstudio-179d-worker-9rtc4-nnnhl   <none>           <none>
worker-75f95467fc-vsgcf                                    1/1     Terminating         0              86m     172.17.52.214    openstudio-179d-worker-9rtc4-gkz2s   <none>           <none>
worker-75f95467fc-vsv95                                    1/1     Terminating         0              113m    172.20.151.203   openstudio-179d-worker-9rtc4-qk8rq   <none>           <none>
worker-75f95467fc-vt4md                                    1/1     Terminating         0              113m    172.19.154.204   openstudio-179d-worker-9rtc4-dt2bt   <none>           <none>
worker-75f95467fc-vtlbf                                    1/1     Terminating         0              134m    172.16.183.198   openstudio-179d-worker-9rtc4-9nfhj   <none>           <none>
worker-75f95467fc-vtmhz                                    1/1     Running             0              138m    172.22.144.207   openstudio-179d-worker-9rtc4-cq8z2   <none>           <none>
worker-75f95467fc-vvwh2                                    1/1     Terminating         0              113m    172.19.249.199   openstudio-179d-worker-9rtc4-jfql2   <none>           <none>
worker-75f95467fc-vw57l                                    1/1     Terminating         0              86m     172.21.195.19    openstudio-179d-worker-9rtc4-s6dgq   <none>           <none>
worker-75f95467fc-vw82t                                    1/1     Running             0              110m    172.19.170.139   openstudio-179d-worker-9rtc4-j22f2   <none>           <none>
worker-75f95467fc-vzb29                                    1/1     Terminating         0              39m     172.22.69.136    openstudio-179d-worker-9rtc4-964ml   <none>           <none>
worker-75f95467fc-vzk4x                                    1/1     Terminating         0              86m     172.18.18.84     openstudio-179d-worker-9rtc4-wxtx7   <none>           <none>
worker-75f95467fc-vzm8j                                    1/1     Terminating         0              86m     172.20.168.24    openstudio-179d-worker-9rtc4-46hcl   <none>           <none>
worker-75f95467fc-vztxn                                    1/1     Running             0              86m     172.18.152.151   openstudio-179d-worker-9rtc4-x5fwc   <none>           <none>
worker-75f95467fc-w26xs                                    1/1     Terminating         0              86m     172.21.207.217   openstudio-179d-worker-9rtc4-gb9sj   <none>           <none>
worker-75f95467fc-w2bc5                                    1/1     Terminating         1 (125m ago)   161m    172.22.200.140   openstudio-179d-worker-9rtc4-fxpk7   <none>           <none>
worker-75f95467fc-w2sgz                                    1/1     Running             0              85m     172.18.195.194   openstudio-179d-worker-9rtc4-64t6m   <none>           <none>
worker-75f95467fc-w4hbf                                    1/1     Terminating         0              86m     172.22.123.68    openstudio-179d-worker-9rtc4-x5w9k   <none>           <none>
worker-75f95467fc-w4pk8                                    1/1     Terminating         0              86m     172.18.98.89     openstudio-179d-worker-9rtc4-2ng7h   <none>           <none>
worker-75f95467fc-w5k7n                                    1/1     Terminating         0              113m    172.23.148.72    openstudio-179d-worker-9rtc4-255cv   <none>           <none>
worker-75f95467fc-w62lr                                    1/1     Terminating         0              113m    172.21.27.11     openstudio-179d-worker-9rtc4-q8lhf   <none>           <none>
worker-75f95467fc-w776g                                    1/1     Terminating         0              86m     172.18.28.202    openstudio-179d-worker-9rtc4-jgqhx   <none>           <none>
worker-75f95467fc-w79vc                                    1/1     Terminating         0              85m     172.17.107.13    openstudio-179d-worker-9rtc4-mrc6q   <none>           <none>
worker-75f95467fc-w8phx                                    1/1     Running             0              112m    172.18.104.9     openstudio-179d-worker-9rtc4-jkmgk   <none>           <none>
worker-75f95467fc-wb9wj                                    1/1     Terminating         0              162m    172.16.157.90    openstudio-179d-worker-9rtc4-qzrnh   <none>           <none>
worker-75f95467fc-wbr7c                                    1/1     Running             0              112m    172.19.170.143   openstudio-179d-worker-9rtc4-j22f2   <none>           <none>
worker-75f95467fc-wchfz                                    1/1     Terminating         0              86m     172.17.55.150    openstudio-179d-worker-9rtc4-nwmrj   <none>           <none>
worker-75f95467fc-wdkrf                                    1/1     Terminating         0              112m    172.23.176.131   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-wfb9c                                    1/1     Running             0              86m     172.18.171.130   openstudio-179d-worker-9rtc4-xpf84   <none>           <none>
worker-75f95467fc-wfwnc                                    1/1     Terminating         0              113m    172.23.143.136   openstudio-179d-worker-9rtc4-pv7qr   <none>           <none>
worker-75f95467fc-wg788                                    1/1     Running             0              86m     172.20.168.26    openstudio-179d-worker-9rtc4-46hcl   <none>           <none>
worker-75f95467fc-wgbv9                                    1/1     Terminating         0              113m    172.21.247.200   openstudio-179d-worker-9rtc4-hzpmd   <none>           <none>
worker-75f95467fc-wgc22                                    1/1     Running             0              2m52s   172.22.237.90    openstudio-179d-worker-9rtc4-zfv7b   <none>           <none>
worker-75f95467fc-wh6c2                                    1/1     Terminating         0              85m     172.17.107.2     openstudio-179d-worker-9rtc4-mrc6q   <none>           <none>
worker-75f95467fc-wh6lw                                    1/1     Terminating         0              112m    172.17.86.208    openstudio-179d-worker-9rtc4-6dnh2   <none>           <none>
worker-75f95467fc-whm5t                                    1/1     Terminating         0              86m     172.20.242.83    openstudio-179d-worker-9rtc4-pl94r   <none>           <none>
worker-75f95467fc-whthz                                    1/1     Terminating         0              112m    172.21.27.2      openstudio-179d-worker-9rtc4-q8lhf   <none>           <none>
worker-75f95467fc-wjxl7                                    1/1     Terminating         0              86m     172.23.192.151   openstudio-179d-worker-9rtc4-blz8r   <none>           <none>
worker-75f95467fc-wkcfn                                    1/1     Terminating         0              86m     172.18.41.27     openstudio-179d-worker-9rtc4-zc87d   <none>           <none>
worker-75f95467fc-wkvz7                                    1/1     Terminating         0              47m     172.22.26.27     openstudio-179d-worker-9rtc4-cwz6s   <none>           <none>
worker-75f95467fc-wm4qn                                    1/1     Terminating         0              112m    172.21.27.5      openstudio-179d-worker-9rtc4-q8lhf   <none>           <none>
worker-75f95467fc-wm7ks                                    1/1     Running             0              86m     172.18.255.215   openstudio-179d-worker-9rtc4-b464t   <none>           <none>
worker-75f95467fc-wndrn                                    1/1     Running             0              85m     172.20.24.204    openstudio-179d-worker-9rtc4-6qt9b   <none>           <none>
worker-75f95467fc-wnph4                                    1/1     Terminating         0              86m     172.21.48.19     openstudio-179d-worker-9rtc4-ttvfs   <none>           <none>
worker-75f95467fc-wpcn9                                    1/1     Running             0              140m    172.18.188.143   openstudio-179d-worker-9rtc4-9wbwp   <none>           <none>
worker-75f95467fc-wpfwp                                    1/1     Running             0              112m    172.19.146.6     openstudio-179d-worker-9rtc4-6p9bz   <none>           <none>
worker-75f95467fc-wpnw6                                    1/1     Running             0              85m     172.19.70.193    openstudio-179d-worker-9rtc4-bs8zh   <none>           <none>
worker-75f95467fc-wq8gr                                    1/1     Running             0              145m    172.18.134.131   openstudio-179d-worker-9rtc4-c2snr   <none>           <none>
worker-75f95467fc-wqjxh                                    1/1     Terminating         0              113m    172.19.249.195   openstudio-179d-worker-9rtc4-jfql2   <none>           <none>
worker-75f95467fc-wqzdc                                    1/1     Terminating         0              85m     172.21.116.139   openstudio-179d-worker-9rtc4-g7dzg   <none>           <none>
worker-75f95467fc-wr5c9                                    1/1     Terminating         0              86m     172.19.170.85    openstudio-179d-worker-9rtc4-wsct2   <none>           <none>
worker-75f95467fc-wsptk                                    1/1     Terminating         0              113m    172.23.176.134   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-wtczv                                    1/1     Terminating         0              86m     172.18.70.150    openstudio-179d-worker-9rtc4-46rwz   <none>           <none>
worker-75f95467fc-wtg7f                                    1/1     Terminating         0              112m    172.20.18.201    openstudio-179d-worker-9rtc4-x7r4s   <none>           <none>
worker-75f95467fc-wtj6k                                    1/1     Terminating         0              113m    172.23.176.132   openstudio-179d-worker-9rtc4-9ztb9   <none>           <none>
worker-75f95467fc-wtp4f                                    1/1     Terminating         0              113m    172.21.247.206   openstudio-179d-worker-9rtc4-hzpmd   <none>           <none>
worker-75f95467fc-wv6pm                                    1/1     Terminating         0              86m     172.18.41.26     openstudio-179d-worker-9rtc4-zc87d   <none>           <none>
