NAME                                                          READY   STATUS    RESTARTS   AGE     IP               NODE                                  NOMINATED NODE   READINESS GATES
vm-max-map-count-enforcer-gds7z                               1/1     Running   0          89m     172.23.28.81     openstudio-179d-worker-9rtc4-tfc5b    <none>           <none>
vm-max-map-count-enforcer-ggvh4                               1/1     Running   0          89m     172.16.183.212   openstudio-179d-worker-9rtc4-9nfhj    <none>           <none>
vm-max-map-count-enforcer-gkq9d                               1/1     Running   0          89m     172.17.228.81    openstudio-179d-worker-9rtc4-m7r54    <none>           <none>
vm-max-map-count-enforcer-gktfk                               1/1     Running   0          89m     172.18.70.145    openstudio-179d-worker-9rtc4-46rwz    <none>           <none>
vm-max-map-count-enforcer-gkvs7                               1/1     Running   0          84m     172.22.47.70     openstudio-179d-worker-9rtc4-hdl6c    <none>           <none>
vm-max-map-count-enforcer-gwgpd                               1/1     Running   0          49m     172.17.246.5     openstudio-179d-worker-9rtc4-784j2    <none>           <none>
vm-max-map-count-enforcer-h8mbh                               1/1     Running   0          88m     172.17.214.146   openstudio-179d-worker-9rtc4-hz854    <none>           <none>
vm-max-map-count-enforcer-h9rbg                               1/1     Running   0          89m     172.19.213.81    openstudio-179d-worker-9rtc4-7lfrf    <none>           <none>
vm-max-map-count-enforcer-hpjmf                               1/1     Running   0          89m     172.20.87.18     openstudio-179d-worker-9rtc4-j76nc    <none>           <none>
vm-max-map-count-enforcer-hwr94                               1/1     Running   0          88m     172.22.82.18     openstudio-179d-worker-9rtc4-wf7lx    <none>           <none>
vm-max-map-count-enforcer-j9mc6                               1/1     Running   0          54m     172.16.171.3     openstudio-179d-worker-9rtc4-pqsdz    <none>           <none>
vm-max-map-count-enforcer-j9psl                               1/1     Running   0          89m     172.18.18.81     openstudio-179d-worker-9rtc4-wxtx7    <none>           <none>
vm-max-map-count-enforcer-jcphs                               1/1     Running   0          79m     172.21.219.140   openstudio-179d-worker-9rtc4-hksr2    <none>           <none>
vm-max-map-count-enforcer-jlddh                               1/1     Running   0          89m     172.18.41.20     openstudio-179d-worker-9rtc4-zc87d    <none>           <none>
vm-max-map-count-enforcer-jw7gs                               1/1     Running   0          88m     172.23.2.157     openstudio-179d-worker-9rtc4-9865m    <none>           <none>
vm-max-map-count-enforcer-jwbgq                               1/1     Running   0          78m     172.16.254.134   openstudio-179d-worker-9rtc4-t95jg    <none>           <none>
vm-max-map-count-enforcer-k9gh2                               1/1     Running   0          88m     172.20.151.210   openstudio-179d-worker-9rtc4-qk8rq    <none>           <none>
vm-max-map-count-enforcer-kb5s4                               1/1     Running   0          89m     172.18.104.18    openstudio-179d-worker-9rtc4-jkmgk    <none>           <none>
vm-max-map-count-enforcer-kdznh                               1/1     Running   0          89m     172.19.146.17    openstudio-179d-worker-9rtc4-6p9bz    <none>           <none>
vm-max-map-count-enforcer-kfcnm                               1/1     Running   0          89m     172.20.39.17     openstudio-179d-worker-9rtc4-znps8    <none>           <none>
vm-max-map-count-enforcer-kh7fm                               1/1     Running   0          89m     172.19.249.209   openstudio-179d-worker-9rtc4-jfql2    <none>           <none>
vm-max-map-count-enforcer-khjp7                               1/1     Running   0          84m     172.19.56.66     openstudio-179d-worker-9rtc4-9fqc7    <none>           <none>
vm-max-map-count-enforcer-khjqt                               1/1     Running   0          89m     172.21.77.145    openstudio-179d-worker-9rtc4-4rntj    <none>           <none>
vm-max-map-count-enforcer-kn692                               1/1     Running   0          89m     172.17.209.81    openstudio-179d-worker-9rtc4-knvb9    <none>           <none>
vm-max-map-count-enforcer-kq5bg                               1/1     Running   0          89m     172.21.69.81     openstudio-179d-worker-9rtc4-fvs4q    <none>           <none>
vm-max-map-count-enforcer-ktd9k                               1/1     Running   0          77m     172.18.198.193   openstudio-179d-worker-9rtc4-w5kdf    <none>           <none>
vm-max-map-count-enforcer-kwmvd                               1/1     Running   0          79m     172.19.215.67    openstudio-179d-worker-9rtc4-bbjpc    <none>           <none>
vm-max-map-count-enforcer-l8xcp                               1/1     Running   0          10m     172.23.187.65    openstudio-179d-worker-9rtc4-6fptt    <none>           <none>
vm-max-map-count-enforcer-lg58t                               1/1     Running   0          89m     172.19.209.209   openstudio-179d-worker-9rtc4-8vw2k    <none>           <none>
vm-max-map-count-enforcer-ll6ks                               1/1     Running   0          88m     172.16.195.81    openstudio-179d-worker-9rtc4-xqpr4    <none>           <none>
vm-max-map-count-enforcer-lpx6f                               1/1     Running   0          89m     172.22.36.209    openstudio-179d-worker-9rtc4-pzl68    <none>           <none>
vm-max-map-count-enforcer-lsvg2                               1/1     Running   0          88m     172.16.127.209   openstudio-179d-worker-9rtc4-kqcnq    <none>           <none>
vm-max-map-count-enforcer-m9ppn                               1/1     Running   0          87m     172.18.54.208    openstudio-179d-control-plane-7g699   <none>           <none>
vm-max-map-count-enforcer-mpbnb                               1/1     Running   0          73m     172.19.83.204    openstudio-179d-worker-9rtc4-k82wq    <none>           <none>
vm-max-map-count-enforcer-mtv8g                               1/1     Running   0          89m     172.19.170.81    openstudio-179d-worker-9rtc4-wsct2    <none>           <none>
vm-max-map-count-enforcer-n9zvr                               1/1     Running   0          89m     172.18.106.18    openstudio-179d-worker-9rtc4-2fg84    <none>           <none>
vm-max-map-count-enforcer-nfn7f                               1/1     Running   0          73m     172.18.195.202   openstudio-179d-worker-9rtc4-64t6m    <none>           <none>
vm-max-map-count-enforcer-njttz                               1/1     Running   0          80m     172.19.70.197    openstudio-179d-worker-9rtc4-bs8zh    <none>           <none>
vm-max-map-count-enforcer-nkwrj                               1/1     Running   0          89m     172.23.176.145   openstudio-179d-worker-9rtc4-9ztb9    <none>           <none>
vm-max-map-count-enforcer-nrx44                               1/1     Running   0          89m     172.23.108.145   openstudio-179d-worker-9rtc4-68zfp    <none>           <none>
vm-max-map-count-enforcer-nw55l                               1/1     Running   0          89m     172.21.48.17     openstudio-179d-worker-9rtc4-ttvfs    <none>           <none>
vm-max-map-count-enforcer-nwnvp                               1/1     Running   0          89m     172.23.148.81    openstudio-179d-worker-9rtc4-255cv    <none>           <none>
vm-max-map-count-enforcer-nzb2d                               1/1     Running   0          19m     172.19.109.68    openstudio-179d-worker-9rtc4-msqdd    <none>           <none>
vm-max-map-count-enforcer-p2chr                               1/1     Running   0          88m     172.18.13.210    openstudio-179d-worker-9rtc4-7wpw9    <none>           <none>
vm-max-map-count-enforcer-p2mbs                               1/1     Running   0          88m     172.19.135.168   openstudio-179d-worker-9rtc4-hcnbl    <none>           <none>
vm-max-map-count-enforcer-p4rcx                               1/1     Running   0          84m     172.22.64.65     openstudio-179d-worker-9rtc4-hjgnv    <none>           <none>
vm-max-map-count-enforcer-p889c                               1/1     Running   0          89m     172.17.125.17    openstudio-179d-worker-9rtc4-dnz4l    <none>           <none>
vm-max-map-count-enforcer-phdq2                               1/1     Running   0          89m     172.19.17.81     openstudio-179d-worker-9rtc4-dnpwt    <none>           <none>
vm-max-map-count-enforcer-pn5f5                               1/1     Running   0          89m     172.17.88.145    openstudio-179d-worker-9rtc4-mdb5p    <none>           <none>
vm-max-map-count-enforcer-ptx4x                               1/1     Running   0          89m     172.18.255.209   openstudio-179d-worker-9rtc4-b464t    <none>           <none>
vm-max-map-count-enforcer-px57k                               1/1     Running   0          89m     172.23.196.81    openstudio-179d-worker-9rtc4-77ssn    <none>           <none>
vm-max-map-count-enforcer-pxhwb                               1/1     Running   0          89m     172.21.27.17     openstudio-179d-worker-9rtc4-q8lhf    <none>           <none>
vm-max-map-count-enforcer-qhxkt                               1/1     Running   0          89m     172.18.254.81    openstudio-179d-worker-9rtc4-h9m98    <none>           <none>
vm-max-map-count-enforcer-qm5pd                               1/1     Running   0          89m     172.23.134.209   openstudio-179d-worker-9rtc4-rj7mk    <none>           <none>
vm-max-map-count-enforcer-qn5dw                               1/1     Running   0          88m     172.17.220.18    openstudio-179d-worker-9rtc4-f2tmk    <none>           <none>
vm-max-map-count-enforcer-qprr8                               1/1     Running   0          88m     172.19.215.17    openstudio-179d-worker-9rtc4-nnnhl    <none>           <none>
vm-max-map-count-enforcer-qrlsw                               1/1     Running   0          89m     172.17.238.145   openstudio-179d-worker-9rtc4-xf56b    <none>           <none>
vm-max-map-count-enforcer-r4dxs                               1/1     Running   0          81m     172.21.116.129   openstudio-179d-worker-9rtc4-g7dzg    <none>           <none>
vm-max-map-count-enforcer-r5ghp                               1/1     Running   0          88m     172.17.122.146   openstudio-179d-worker-9rtc4-7fstz    <none>           <none>
vm-max-map-count-enforcer-rf6rm                               1/1     Running   0          89m     172.22.145.209   openstudio-179d-worker-9rtc4-6t5vf    <none>           <none>
vm-max-map-count-enforcer-rl5lg                               1/1     Running   0          53m     172.22.26.3      openstudio-179d-worker-9rtc4-cwz6s    <none>           <none>
vm-max-map-count-enforcer-rvw29                               1/1     Running   0          79m     172.23.94.140    openstudio-179d-worker-9rtc4-bzvqk    <none>           <none>
vm-max-map-count-enforcer-rxvqn                               1/1     Running   0          89m     172.16.148.209   openstudio-179d-worker-9rtc4-vkfwc    <none>           <none>
vm-max-map-count-enforcer-rzfpt                               1/1     Running   0          89m     172.21.195.18    openstudio-179d-worker-9rtc4-s6dgq    <none>           <none>
vm-max-map-count-enforcer-s2csj                               1/1     Running   0          43m     172.22.69.130    openstudio-179d-worker-9rtc4-964ml    <none>           <none>
vm-max-map-count-enforcer-s2p4z                               1/1     Running   0          89m     172.18.84.209    openstudio-179d-worker-9rtc4-xrdxf    <none>           <none>
vm-max-map-count-enforcer-sfp85                               1/1     Running   0          73m     172.17.113.75    openstudio-179d-worker-9rtc4-hv4zz    <none>           <none>
vm-max-map-count-enforcer-sg94l                               1/1     Running   0          89m     172.21.247.210   openstudio-179d-worker-9rtc4-hzpmd    <none>           <none>
vm-max-map-count-enforcer-skhds                               1/1     Running   0          87m     172.23.47.9      openstudio-179d-control-plane-xpbld   <none>           <none>
vm-max-map-count-enforcer-sqntd                               1/1     Running   0          89m     172.17.171.139   openstudio-179d-web-tq5p9-w952x       <none>           <none>
vm-max-map-count-enforcer-swcq8                               1/1     Running   0          78m     172.21.191.76    openstudio-179d-worker-9rtc4-z9cln    <none>           <none>
vm-max-map-count-enforcer-sxs7m                               1/1     Running   0          88m     172.21.9.210     openstudio-179d-worker-9rtc4-cwwt4    <none>           <none>
vm-max-map-count-enforcer-t29z9                               1/1     Running   0          87m     172.21.50.210    openstudio-179d-worker-9rtc4-45l6d    <none>           <none>
vm-max-map-count-enforcer-t79bb                               1/1     Running   0          89m     172.22.193.209   openstudio-179d-worker-9rtc4-fqjr2    <none>           <none>
vm-max-map-count-enforcer-tbwb4                               1/1     Running   0          88m     172.21.37.17     openstudio-179d-worker-9rtc4-rh8zf    <none>           <none>
vm-max-map-count-enforcer-tlkc5                               1/1     Running   0          84m     172.22.201.131   openstudio-179d-worker-9rtc4-wl7tq    <none>           <none>
vm-max-map-count-enforcer-tmvnj                               1/1     Running   0          78m     172.19.136.10    openstudio-179d-worker-9rtc4-d8tkm    <none>           <none>
vm-max-map-count-enforcer-tnq7v                               1/1     Running   0          89m     172.18.193.81    openstudio-179d-worker-9rtc4-pmfzl    <none>           <none>
vm-max-map-count-enforcer-tzzgh                               1/1     Running   0          89m     172.23.166.214   openstudio-179d-worker-9rtc4-km2jz    <none>           <none>
vm-max-map-count-enforcer-vg6np                               1/1     Running   0          89m     172.20.168.17    openstudio-179d-worker-9rtc4-46hcl    <none>           <none>
vm-max-map-count-enforcer-vnp2z                               1/1     Running   0          89m     172.20.74.209    openstudio-179d-worker-9rtc4-wv9zc    <none>           <none>
vm-max-map-count-enforcer-vw4pg                               1/1     Running   0          89m     172.20.242.209   openstudio-179d-worker-9rtc4-cbl4x    <none>           <none>
vm-max-map-count-enforcer-w44zm                               1/1     Running   0          89m     172.18.98.81     openstudio-179d-worker-9rtc4-2ng7h    <none>           <none>
vm-max-map-count-enforcer-w4t7w                               1/1     Running   0          73m     172.18.28.194    openstudio-179d-worker-9rtc4-jgqhx    <none>           <none>
vm-max-map-count-enforcer-w5zk4                               1/1     Running   0          89m     172.16.251.209   openstudio-179d-worker-9rtc4-m62ff    <none>           <none>
vm-max-map-count-enforcer-wfwmd                               1/1     Running   0          89m     172.16.157.93    openstudio-179d-worker-9rtc4-qzrnh    <none>           <none>
vm-max-map-count-enforcer-whrf4                               1/1     Running   0          84m     172.17.186.14    openstudio-179d-worker-9rtc4-75hqc    <none>           <none>
vm-max-map-count-enforcer-wlnj6                               1/1     Running   0          89m     172.22.230.146   openstudio-179d-worker-9rtc4-rknvm    <none>           <none>
vm-max-map-count-enforcer-wlp9t                               1/1     Running   0          89m     172.23.67.209    openstudio-179d-worker-9rtc4-mftnc    <none>           <none>
vm-max-map-count-enforcer-wp8lf                               1/1     Running   0          89m     172.18.188.209   openstudio-179d-worker-9rtc4-8hkw4    <none>           <none>
vm-max-map-count-enforcer-wptl5                               1/1     Running   0          89m     172.16.38.17     openstudio-179d-worker-9rtc4-svkcm    <none>           <none>
vm-max-map-count-enforcer-ww25b                               1/1     Running   0          89m     172.19.208.209   openstudio-179d-worker-9rtc4-lz8v6    <none>           <none>
vm-max-map-count-enforcer-wwt68                               1/1     Running   0          43m     172.20.203.2     openstudio-179d-worker-9rtc4-tnv42    <none>           <none>
vm-max-map-count-enforcer-x8b2b                               1/1     Running   0          89m     172.23.16.209    openstudio-179d-worker-9rtc4-j6zt2    <none>           <none>
vm-max-map-count-enforcer-xcc5b                               1/1     Running   0          89m     172.21.207.210   openstudio-179d-worker-9rtc4-gb9sj    <none>           <none>
vm-max-map-count-enforcer-xrmk8                               1/1     Running   0          89m     172.18.152.146   openstudio-179d-worker-9rtc4-x5fwc    <none>           <none>
vm-max-map-count-enforcer-xrws2                               1/1     Running   0          73m     172.17.17.199    openstudio-179d-worker-9rtc4-zbpkv    <none>           <none>
vm-max-map-count-enforcer-xxv9z                               1/1     Running   0          89m     172.20.144.145   openstudio-179d-worker-9rtc4-p7plj    <none>           <none>
vm-max-map-count-enforcer-xz7ft                               1/1     Running   0          89m     172.16.35.146    openstudio-179d-worker-9rtc4-h457w    <none>           <none>
vm-max-map-count-enforcer-z7kxq                               1/1     Running   0          88m     172.22.144.210   openstudio-179d-worker-9rtc4-cq8z2    <none>           <none>
vm-max-map-count-enforcer-zkc74                               1/1     Running   0          89m     172.17.42.81     openstudio-179d-worker-9rtc4-m2f76    <none>           <none>
vm-max-map-count-enforcer-zmvhv                               1/1     Running   0          88m     172.17.200.82    openstudio-179d-worker-9rtc4-lqgw6    <none>           <none>
vm-max-map-count-enforcer-zn67g                               1/1     Running   0          89m     172.19.239.145   openstudio-179d-worker-9rtc4-mll2j    <none>           <none>
vm-max-map-count-enforcer-zq98w                               1/1     Running   0          80m     172.23.52.76     openstudio-179d-worker-9rtc4-267h2    <none>           <none>
zenith-apiserver-openstudio-179d-control-plane-7g699          2/2     Running   0          3d18h   192.168.3.248    openstudio-179d-control-plane-7g699   <none>           <none>
zenith-apiserver-openstudio-179d-control-plane-rzqr5          2/2     Running   0          3d18h   192.168.3.230    openstudio-179d-control-plane-rzqr5   <none>           <none>
zenith-apiserver-openstudio-179d-control-plane-xpbld          2/2     Running   0          3d18h   192.168.3.18     openstudio-179d-control-plane-xpbld   <none>           <none>
